Date,Open,High,Low,Close,Adj Close,Volume
2024-07-24,102.86621377481855,103.19209265762264,99.9230834380593,102.5950285010145,101.47117712723195,8295602
2024-07-25,102.59793975524543,103.49755618183666,104.32074796183043,103.56284652609394,104.20881524022776,4287912
2024-07-26,100.00874813578054,99.77847130357247,99.60015251220455,100.60885422589271,100.01619867579058,8806408
2024-07-29,103.68314684247599,103.0874079521514,99.21366056538346,101.68431937930445,101.69003863545204,3753530
2024-07-30,104.42211295554179,103.12084016284487,101.56804950614415,102.1620313656218,100.89471371810698,8541219
2024-07-31,104.87835147731346,103.17793613581806,101.69520700712208,103.26784919111121,104.10702395268302,3559210
2024-08-01,107.09110340523266,105.84242704083826,105.21121695982946,105.85724426867378,104.95020879508236,8691745
2024-08-02,108.2425242283242,112.12727999847124,109.83950421570472,110.14767138427803,109.7278218068526,4226031
2024-08-05,108.5218558137155,109.46256762324072,109.4211896687174,108.86037023852343,109.00523480961925,1159564
2024-08-06,110.77876633468382,111.91508337944062,109.5784497692835,110.51522302731917,109.01969246041176,9669507
2024-08-07,111.44425132071682,110.42559659689849,110.358332514967,110.86256800572201,110.7400931112171,3064528
2024-08-08,113.69606284542304,114.10736752270432,109.21204566636817,112.86198297676354,113.66156155427424,9483085
2024-08-09,112.11719960397093,111.24743680784998,106.52230762925964,109.79189205993892,109.50581482617568,5995051
2024-08-12,111.53679122114255,112.06258810155497,108.97850846009574,111.51957020074457,110.06271234863611,3814087
2024-08-13,110.77055203939335,111.6125877716304,108.30627797562327,109.54951682670875,110.18610725651992,9130238
2024-08-14,106.13688627412732,106.45272896849163,103.72723472690957,105.83872945735996,105.72456155532893,8623556
2024-08-15,103.91443380649329,105.4735900561704,101.7007322512152,103.12330314821472,103.90844449021286,7042267
2024-08-16,106.5125993895079,107.60600194525365,105.56873304203927,106.41607113983747,104.97525410257735,2689551
2024-08-19,109.41689801190371,110.14707751128448,108.8443096490978,108.8692083137306,108.02766174168592,8217395
2024-08-20,111.56015293774043,112.4309600097119,111.19386636877427,112.7075356254468,112.17303531901692,1408801
2024-08-21,115.35003118614951,118.77146066093702,115.76110884724731,116.18833502034109,118.40770919076944,6149853
2024-08-22,112.99370518898841,115.67065183322254,112.60126559600624,114.86175158086061,114.53871175980467,4678539
2024-08-23,118.67137330701301,118.96735615082721,117.08660898037272,118.34554340511656,119.02239300726208,3704807
2024-08-26,116.4202138144976,117.02079800053257,116.28535554357569,117.06722494449113,117.09701879480333,3290396
2024-08-27,116.50239485441111,118.50013770467547,116.95176535953526,117.50481317315143,117.94000371293976,5685742
