Date,Open,High,Low,Close,Adj Close,Volume
2024-07-24,99.61594602987333,99.84491229902636,98.98330288610464,99.82517075275688,100.41852738046592,2204294
2024-07-25,101.88393895954664,102.43938914687514,101.88679399402136,101.7892890749535,102.5001691622224,8919649
2024-07-26,104.261798838259,105.69609602709929,102.05922697455132,103.35214514228687,103.34490593326275,4272067
2024-07-29,104.25597295152032,104.8060634962502,103.91489591579061,104.93275235271422,105.9118157868823,8563298
2024-07-30,107.03155102211498,109.35008362773961,105.50684804180602,107.11683863448259,107.00165357985566,6119607
2024-07-31,109.9430810047865,110.25571428547633,109.36935525694095,109.55269914645201,107.65144711584078,1782043
2024-08-01,108.44598631092717,110.4560087870623,107.8845871939117,108.56177888592846,109.99672184119913,8958455
2024-08-02,107.66507546625833,105.80099397665025,105.41196072632232,106.48185249737651,105.50373253349932,9033201
2024-08-05,109.80870547271321,110.06575080865024,106.11062192695442,107.89381807595424,108.44077782462774,6311171
2024-08-06,110.4598954306842,111.54689772538543,109.63568711603823,110.97464474066,111.49782042344104,3670011
2024-08-07,110.36807259023401,113.73083876162391,110.10623091289727,111.5024219037179,110.76020084543369,7338153
2024-08-08,111.95015900188783,111.20546286564662,110.27191493973886,111.02854146823961,109.8464924674053,3171623
2024-08-09,110.56708635225023,111.25924319732528,109.41266836657,109.811492950386,108.08465707578767,5777983
2024-08-12,105.74210826302539,107.31391504520579,106.3480889342069,106.5155217254371,107.61143009166945,5049183
2024-08-13,108.13384449687909,110.81699685360563,108.63385613628078,109.41547965085313,110.61298046397245,1478232
2024-08-14,109.60030753132345,110.19665051301331,110.35806459814195,109.54253501122045,110.68729183258161,9650740
2024-08-15,111.174515035381,112.68426919225892,110.07474192684683,110.78281805847132,109.5139804968145,7847130
2024-08-16,111.64075015454031,110.90809002115199,109.10149750184587,109.91291833800878,110.49269049743788,8314579
2024-08-19,105.83563548583697,107.63277361442904,106.83518517839684,105.76541490606812,105.4119561224638,3335181
2024-08-20,104.06214952482175,104.55823595174006,101.5022097767042,103.61168315019532,102.5930415944983,3971443
2024-08-21,102.53430159508778,103.05008618901077,99.88827862647791,102.38494969224853,102.51250506446561,4966520
2024-08-22,102.92033858843412,105.64140557525042,100.88654055563146,103.22645205932419,103.98341436340677,6159124
2024-08-23,105.93577049818066,104.5570868313771,104.84899004539714,104.02181032536011,102.5971364192951,4182470
2024-08-26,105.61876622364598,106.02335674995004,104.23445678486092,104.51718744917362,104.05520818024249,8433939
2024-08-27,108.6510937469576,108.70644897960842,107.23913136949437,108.01081541881172,106.71515541515745,1560013
2024-08-28,109.88716902957688,109.50192543917636,107.96829727927727,108.25120703778902,107.79157997540509,5010891
2024-08-29,108.72132270715456,110.01542912743511,107.97437595236778,108.47721071216564,107.54851474362142,3159467
2024-08-30,105.17856596040431,107.13875712559344,105.16190152302983,104.71992186701421,106.28523133737833,7504696
2024-09-02,102.10816831911643,104.67368287046808,102.30158446175392,102.58645577905331,102.9686777373296,5338699
2024-09-03,103.22451721300132,104.95007314028739,102.79001163655613,102.98294174683748,103.09770124677141,5004826
2024-09-04,103.59466580412361,103.21112302846764,104.09092985370837,103.15652697101493,104.24261790809607,8814869
2024-09-05,103.9710758062385,105.39316713566762,102.22734640166289,103.59045648072563,102.39353341603316,9107230
2024-09-06,107.74726462126642,108.39353023651833,105.46373735119417,107.0821131152476,106.82932117264968,8378062
2024-09-09,107.96317996241464,109.35836950692136,107.8977689972548,108.57609737189321,108.92242257710673,8156164
2024-09-10,109.96600532033675,110.42925815568695,109.26230110033255,110.90769627755103,110.65883391486949,1635647
2024-09-11,112.41500606161425,113.78772231615751,111.76080445151825,111.43475061120947,110.35724964431182,3664370
2024-09-12,112.44822256856312,114.22554046318221,112.23053064107813,111.98916575080123,111.01460741382998,1051216
2024-09-13,109.40192483418573,108.59380385802008,108.58898678400173,108.89035025668524,110.08192702997532,8395823
2024-09-16,107.9176012296176,108.90539734038272,107.07792477734942,108.46949344322653,107.13244467299141,4579592
2024-09-17,110.35600073226071,110.50582093360075,107.1413878573768,108.65621130587226,109.89589756188559,9248577
2024-09-18,110.37167759270446,112.74071865644389,109.93688800076035,110.69180555865651,110.946622750843,4506224
2024-09-19,107.51524481328866,109.4971814453812,107.18023621351635,108.14821101986884,105.92356739962293,8002278
2024-09-20,107.77885444703365,111.228571715178,108.48083487870818,109.2749245850868,110.6613636099302,1583280
2024-09-23,108.0384308140612,108.07877525878583,106.75971919484273,108.22516774489854,107.68454909180564,7026925
2024-09-24,108.97624943373421,109.44766322438856,106.52614211729892,107.70957370379865,107.37896661857647,1401464
2024-09-25,105.3271742702995,105.78120671889906,105.16819667086352,105.8783821825777,105.60663156290968,6991497
2024-09-26,103.72289814721198,103.2608725643108,100.95054566862969,103.5323996995245,103.59749620563986,4883139
2024-09-27,101.95347611270059,104.2564281809173,100.9695230120768,101.90201267800772,101.37183548994346,2222891
2024-09-30,96.51528401593589,100.18858466951049,97.62249154296951,97.39939125897291,98.14354356178518,9657924
2024-10-01,95.87628641197598,95.30018933599465,96.01884120606178,96.48083263416238,95.13438199671171,9527567
2024-10-02,98.80651401207916,99.98486871564154,97.64982035794591,99.27884884272913,98.61775916824395,7558535
2024-10-03,97.04076865223924,95.89018868925295,96.01480534614163,96.7873823456092,96.70180213722978,7217965
2024-10-04,98.25694169592494,98.6584385830023,98.24298493459462,98.48549955964282,97.72440270174535,8956525
2024-10-07,99.69514852277682,102.40028573599301,101.39643479662202,101.51696682489019,101.13153712252416,2635661
2024-10-08,103.20160861349147,102.82512402443854,101.20626766228956,102.00262227169993,101.97110386002218,5943056
2024-10-09,103.6276728969146,104.76914230309143,102.9951978611363,104.24884671116523,104.35639303254956,3869681
2024-10-10,103.26973198007813,104.82504396000503,103.30980483541046,104.09434361445723,107.13605901418619,9779066
2024-10-11,101.34709140552174,102.65948388361227,100.9984418325193,101.72733589142103,100.93343436126811,2843949
2024-10-14,105.03346698078158,104.77583167946162,103.62855873887028,104.44569901211825,104.77234130436742,2038708
2024-10-15,105.96151394862264,107.07120214299637,104.00240085962824,106.47837603993489,105.28005960076412,2482357
2024-10-16,105.6510099889011,106.97646879667765,104.7510781354599,105.59542066300669,105.16565552573003,3034143
2024-10-17,103.95018403870009,104.57910818561828,103.42038646289056,104.25427489976715,103.6184153795739,2010281
